Won,px,py,ex,ey,pgun,egun,sgun,parmor,earmor,pagent,eagent,atkLoadout,defLoadout,atkNumGuns,defNumGuns,atkAlive,defAlive,roundTime,isPlanted,sitePlanted,spikeBPS,atkWonLast,defWonLast,roundNumber,roundHalf,playerId,enemyId,roundId,matchId,seriesId,datesSTR,MapName,MapInt,isATK
0,859.40497,247.34146,752.76526,289.5231,1600.0,2901.0,0,2,0,Cypher,Sage,8750.0,21500.0,1,1,2.0,3.0,70.3,0,N,-1,0,1,3,3,588,4301,451918,28982,14136,2021-07-01,Ascent,2,0
0,788.5514,244.9701,679.0373,257.40182,3200.0,800.0,800,2,0,Sova,Killjoy,8750.0,21500.0,1,1,2.0,2.0,87.3,1,A,1,0,1,3,3,370,15271,451918,28982,14136,2021-07-01,Ascent,2,0
0,879.4538,268.03705,698.1519,234.26302,2901.0,800.0,800,2,0,Jett,Killjoy,8750.0,21500.0,1,1,2.0,1.0,89.6,1,A,1,0,1,3,3,369,15271,451918,28982,14136,2021-07-01,Ascent,2,0
1,485.87854,366.62848,391.23938,538.73236,2901.0,2900.0,2901,1,2,Cypher,Sova,24600.0,7950.0,5,5,5.0,5.0,25.4,0,N,-1,1,0,4,4,588,15274,451919,28982,14136,2021-07-01,Ascent,2,0
0,449.44568,369.71844,516.34705,564.24255,2901.0,2900.0,2900,1,2,Cypher,Reyna,24600.0,7950.0,5,5,2.0,5.0,28.2,0,N,-1,1,0,4,4,588,15272,451919,28982,14136,2021-07-01,Ascent,2,0
1,573.69104,443.7339,477.6865,549.36755,800.0,2900.0,800,0,2,Skye,Reyna,24600.0,7950.0,5,5,2.0,4.0,29.8,0,N,-1,1,0,4,4,1217,15272,451919,28982,14136,2021-07-01,Ascent,2,0
0,812.5525,289.5231,742.2019,425.6971,0.0,2901.0,2901,0,2,Omen,Omen,24600.0,7950.0,5,5,1.0,4.0,40.9,0,N,-1,1,0,4,4,2917,15273,451919,28982,14136,2021-07-01,Ascent,2,0
0,719.42236,415.85236,767.56836,324.30316,800.0,2901.0,2901,0,2,Skye,Omen,24600.0,7950.0,5,5,1.0,3.0,50.5,0,N,-1,1,0,4,4,1217,15273,451919,28982,14136,2021-07-01,Ascent,2,0
1,180.3313,539.23535,357.1779,504.23975,2901.0,2901.0,2901,2,2,Jett,Sage,19850.0,23750.0,2,2,5.0,5.0,8.2,0,N,-1,0,1,5,5,369,4301,451920,28982,14136,2021-07-01,Ascent,2,0
1,487.3876,405.36084,380.24484,563.4521,2900.0,1600.0,2900,2,2,Cypher,Killjoy,19850.0,23750.0,2,2,4.0,5.0,12.1,0,N,-1,0,1,5,5,588,15271,451920,28982,14136,2021-07-01,Ascent,2,0
0,557.16327,440.21277,549.97736,687.6974,2901.0,2901.0,2901,2,2,Sova,Reyna,19850.0,23750.0,2,2,3.0,5.0,18.2,0,N,-1,0,1,5,5,370,15272,451920,28982,14136,2021-07-01,Ascent,2,0
0,472.4408,426.9906,558.7442,691.93713,2900.0,2901.0,2901,2,2,Cypher,Reyna,19850.0,23750.0,2,2,3.0,4.0,29.9,0,N,-1,0,1,5,5,588,15272,451920,28982,14136,2021-07-01,Ascent,2,0
0,429.6843,483.4723,572.03827,686.2602,2901.0,2901.0,2901,2,2,Jett,Reyna,19850.0,23750.0,2,2,3.0,3.0,36.5,0,N,-1,0,1,5,5,369,15272,451920,28982,14136,2021-07-01,Ascent,2,0
0,561.906,440.21277,551.70197,680.5114,2901.0,2901.0,2901,2,2,Skye,Reyna,19850.0,23750.0,2,2,3.0,2.0,39.3,0,N,-1,0,1,5,5,1217,15272,451920,28982,14136,2021-07-01,Ascent,2,0
1,762.4663,322.7941,831.236,483.83157,2901.0,2050.0,2901,2,2,Omen,Omen,19850.0,23750.0,2,2,3.0,1.0,42.0,0,N,-1,0,1,5,5,2917,15273,451920,28982,14136,2021-07-01,Ascent,2,0
1,757.7954,331.63284,846.8295,493.67636,2901.0,1600.0,2901,2,2,Omen,Sova,19850.0,23750.0,2,2,2.0,1.0,43.0,0,N,-1,0,1,5,5,2917,15274,451920,28982,14136,2021-07-01,Ascent,2,0
1,651.94617,331.41727,715.8294,403.06134,2901.0,2901.0,2901,2,2,Omen,Reyna,19850.0,23750.0,2,2,1.0,1.0,92.3,0,N,-1,0,1,5,5,2917,15272,451920,28982,14136,2021-07-01,Ascent,2,0
1,837.1285,478.72955,693.4811,503.88043,2901.0,800.0,2901,2,0,Jett,Omen,11300.0,22300.0,1,1,5.0,5.0,2.3,0,N,-1,0,1,6,6,369,15273,451921,28982,14136,2021-07-01,Ascent,2,0
0,836.0506,463.85458,693.1936,516.887,2901.0,800.0,800,2,0,Omen,Sova,11300.0,22300.0,1,1,4.0,5.0,3.2,0,N,-1,0,1,6,6,2917,15274,451921,28982,14136,2021-07-01,Ascent,2,0
1,174.22322,333.78864,205.69775,486.05923,3200.0,800.0,3200,2,1,Sova,Killjoy,11300.0,22300.0,1,1,4.0,4.0,5.7,0,N,-1,0,1,6,6,370,15271,451921,28982,14136,2021-07-01,Ascent,2,0
1,716.26056,469.1722,674.22266,604.12463,2901.0,800.0,2901,2,0,Jett,Sova,11300.0,22300.0,1,1,3.0,4.0,7.4,0,N,-1,0,1,6,6,369,15274,451921,28982,14136,2021-07-01,Ascent,2,0
1,656.54517,649.10876,597.0454,807.4156,2901.0,2901.0,2901,2,0,Jett,Reyna,11300.0,22300.0,1,1,2.0,4.0,28.0,0,N,-1,0,1,6,6,369,15272,451921,28982,14136,2021-07-01,Ascent,2,0
0,635.99335,738.5022,578.7212,788.3009,2901.0,800.0,800,2,2,Jett,Sage,11300.0,22300.0,1,1,1.0,4.0,33.3,0,N,-1,0,1,6,6,369,4301,451921,28982,14136,2021-07-01,Ascent,2,0
1,643.6823,735.98706,595.8956,785.7858,2901.0,800.0,2901,2,2,Skye,Sage,11300.0,22300.0,1,1,1.0,3.0,37.2,0,N,-1,0,1,6,6,1217,4301,451921,28982,14136,2021-07-01,Ascent,2,0
1,639.3707,449.84198,555.65424,468.81293,4700.0,2901.0,4700,1,2,Jett,Reyna,23600.0,25250.0,5,5,5.0,5.0,45.4,0,N,-1,0,1,7,7,369,15272,451922,28982,14136,2021-07-01,Ascent,2,0
1,836.338,467.73502,706.0565,473.55566,4700.0,3200.0,4700,1,2,Jett,Killjoy,23600.0,25250.0,5,5,5.0,5.0,70.5,0,N,-1,0,1,7,7,369,15271,451922,28982,14136,2021-07-01,Ascent,2,0
1,832.8888,405.57642,623.48975,401.40857,4700.0,2900.0,4700,1,2,Jett,Sova,23600.0,25250.0,5,5,4.0,5.0,77.0,0,N,-1,0,1,7,7,369,15274,451922,28982,14136,2021-07-01,Ascent,2,0
0,826.85254,435.5419,632.75964,373.024,4700.0,2900.0,2900,1,2,Jett,Sage,23600.0,25250.0,5,5,3.0,5.0,79.1,0,N,-1,0,1,7,7,369,4301,451922,28982,14136,2021-07-01,Ascent,2,0
1,771.3769,271.127,745.3637,408.52267,3200.0,2901.0,3200,2,2,Sova,Omen,23600.0,25250.0,5,5,3.0,4.0,84.5,0,N,-1,0,1,7,7,370,15273,451922,28982,14136,2021-07-01,Ascent,2,0
1,834.1104,452.14148,786.68304,367.4908,2901.0,2900.0,2901,2,2,Skye,Sage,23600.0,25250.0,5,5,2.0,4.0,85.7,0,N,-1,0,1,7,7,1217,4301,451922,28982,14136,2021-07-01,Ascent,2,0
0,836.0506,428.14035,760.8854,400.33066,2901.0,2901.0,2901,2,2,Skye,Reyna,23600.0,25250.0,5,5,1.0,4.0,87.1,0,N,-1,0,1,7,7,1217,15272,451922,28982,14136,2021-07-01,Ascent,2,0
1,766.2749,269.11496,765.9156,342.7711,3200.0,2901.0,3200,2,2,Sova,Reyna,23600.0,25250.0,5,5,1.0,3.0,90.0,0,N,-1,0,1,7,7,370,15272,451922,28982,14136,2021-07-01,Ascent,2,0
1,310.61285,361.239,178.67853,437.05093,2900.0,800.0,2900,2,1,Cypher,Reyna,10400.0,25050.0,0,0,5.0,5.0,4.8,0,N,-1,0,1,8,8,588,15272,451923,28982,14136,2021-07-01,Ascent,2,0
1,179.75642,444.88364,295.5223,656.7259,2900.0,800.0,2900,2,2,Cypher,Sage,10400.0,25050.0,0,0,4.0,5.0,19.5,0,N,-1,0,1,8,8,588,4301,451923,28982,14136,2021-07-01,Ascent,2,0
1,597.3328,440.21277,408.9887,566.18274,2901.0,800.0,2901,2,1,Omen,Sova,10400.0,25050.0,0,0,3.0,5.0,21.4,0,N,-1,0,1,8,8,2917,15274,451923,28982,14136,2021-07-01,Ascent,2,0
1,185.14589,506.1081,528.0601,548.2897,2900.0,800.0,2900,2,1,Cypher,Killjoy,10400.0,25050.0,0,0,2.0,5.0,23.2,0,N,-1,0,1,8,8,588,15271,451923,28982,14136,2021-07-01,Ascent,2,0
0,414.37817,419.3016,418.47418,393.79144,4700.0,800.0,800,2,1,Jett,Omen,10400.0,25050.0,0,0,1.0,5.0,24.1,0,N,-1,0,1,8,8,369,15273,451923,28982,14136,2021-07-01,Ascent,2,0
1,407.62338,432.23636,407.62338,398.10303,2901.0,800.0,2901,2,1,Omen,Omen,10400.0,25050.0,0,0,1.0,4.0,30.1,0,N,-1,0,1,8,8,2917,15273,451923,28982,14136,2021-07-01,Ascent,2,0
1,840.7215,497.19748,696.9303,506.7548,2901.0,2900.0,2901,2,2,Skye,Reyna,23300.0,25150.0,5,5,5.0,5.0,2.9,0,N,-1,0,1,9,9,1217,15272,451924,28982,14136,2021-07-01,Ascent,2,0
1,836.12244,462.84857,675.2287,521.9891,2901.0,2900.0,2901,2,2,Omen,Sova,23300.0,25150.0,5,5,4.0,5.0,5.5,0,N,-1,0,1,9,9,2917,15274,451924,28982,14136,2021-07-01,Ascent,2,0
1,687.80414,490.80197,735.66266,640.41376,2901.0,2900.0,2901,2,2,Skye,Sage,23300.0,25150.0,5,5,3.0,5.0,13.0,0,N,-1,0,1,9,9,1217,4301,451924,28982,14136,2021-07-01,Ascent,2,0
0,735.5189,553.3199,673.2885,671.09784,2901.0,2901.0,2901,2,2,Omen,Omen,23300.0,25150.0,5,5,2.0,5.0,17.7,0,N,-1,0,1,9,9,2917,15273,451924,28982,14136,2021-07-01,Ascent,2,0
1,674.0071,623.02374,673.2885,671.09784,2901.0,2901.0,2901,2,2,Skye,Omen,23300.0,25150.0,5,5,2.0,4.0,18.2,0,N,-1,0,1,9,9,1217,15273,451924,28982,14136,2021-07-01,Ascent,2,0
0,475.3152,414.7026,383.47852,556.33795,3200.0,2901.0,2901,2,2,Sova,Killjoy,23300.0,25150.0,5,5,1.0,4.0,26.9,0,N,-1,0,1,9,9,370,15271,451924,28982,14136,2021-07-01,Ascent,2,0
0,557.95374,506.2518,365.65732,540.8881,2901.0,2901.0,2901,2,2,Skye,Killjoy,23300.0,25150.0,5,5,1.0,3.0,28.4,0,N,-1,0,1,9,9,1217,15271,451924,28982,14136,2021-07-01,Ascent,2,0
1,421.34857,484.9095,385.70618,560.5058,0.0,2901.0,4700,2,2,Jett,Killjoy,23300.0,25150.0,5,5,1.0,2.0,31.6,0,N,-1,0,1,9,9,369,15271,451924,28982,14136,2021-07-01,Ascent,2,0
1,903.5268,477.86722,784.5272,501.4372,2901.0,1600.0,2901,2,2,Skye,Sova,20400.0,24650.0,4,4,5.0,5.0,5.7,0,N,-1,0,1,10,10,1217,15274,451925,28982,14136,2021-07-01,Ascent,2,0
0,903.67053,481.10092,688.0197,484.6939,2901.0,2900.0,2900,2,1,Skye,Sage,20400.0,24650.0,4,4,4.0,5.0,6.3,0,N,-1,0,1,10,10,1217,4301,451925,28982,14136,2021-07-01,Ascent,2,0
1,335.62,514.4438,294.15698,555.76306,2901.0,2901.0,2901,2,2,Sova,Killjoy,20400.0,24650.0,4,4,4.0,4.0,17.5,0,N,-1,0,1,10,10,370,15271,451925,28982,14136,2021-07-01,Ascent,2,0
1,315.85858,514.5875,298.32483,672.82245,2901.0,2901.0,2901,2,2,Sova,Omen,20400.0,24650.0,4,4,3.0,4.0,45.0,0,N,-1,0,1,10,10,370,15273,451925,28982,14136,2021-07-01,Ascent,2,0
0,536.03656,651.69574,640.01746,692.6557,4700.0,2901.0,2901,2,0,Jett,Reyna,20400.0,24650.0,4,4,2.0,4.0,64.1,0,N,-1,0,1,10,10,369,15272,451925,28982,14136,2021-07-01,Ascent,2,0
1,888.7237,390.1266,831.739,397.81558,2901.0,2901.0,2901,2,0,Omen,Reyna,20400.0,24650.0,4,4,2.0,3.0,75.3,0,N,-1,0,1,10,10,2917,15272,451925,28982,14136,2021-07-01,Ascent,2,0
1,886.85535,383.01248,754.8492,420.0202,2901.0,2900.0,2901,2,1,Omen,Sage,20400.0,24650.0,4,4,1.0,3.0,77.3,0,N,-1,0,1,10,10,2917,4301,451925,28982,14136,2021-07-01,Ascent,2,0
1,513.3289,686.6195,530.8627,548.2897,2901.0,800.0,2901,2,1,Omen,Omen,12250.0,24750.0,1,1,5.0,5.0,14.7,0,N,-1,0,1,11,11,2917,15273,451926,28982,14136,2021-07-01,Ascent,2,0
1,505.63995,685.90094,559.6065,481.53207,2901.0,950.0,2901,2,1,Omen,Reyna,12250.0,24750.0,1,1,4.0,5.0,15.9,0,N,-1,0,1,11,11,2917,15272,451926,28982,14136,2021-07-01,Ascent,2,0
1,518.28723,687.7693,527.91644,551.8108,2901.0,2900.0,2901,2,1,Omen,Sova,12250.0,24750.0,1,1,3.0,5.0,16.9,0,N,-1,0,1,11,11,2917,15274,451926,28982,14136,2021-07-01,Ascent,2,0
0,354.8784,499.92813,270.65887,571.7878,2900.0,800.0,800,2,2,Cypher,Killjoy,12250.0,24750.0,1,1,2.0,5.0,28.4,0,N,-1,0,1,11,11,588,15271,451926,28982,14136,2021-07-01,Ascent,2,0
1,355.597,501.1498,269.65283,570.56616,2901.0,800.0,2901,2,2,Skye,Killjoy,12250.0,24750.0,1,1,2.0,4.0,29.0,0,N,-1,0,1,11,11,1217,15271,451926,28982,14136,2021-07-01,Ascent,2,0
1,407.69522,468.23804,583.4639,691.72156,4700.0,800.0,4700,2,1,Jett,Sage,12250.0,24750.0,1,1,1.0,4.0,36.9,0,N,-1,0,1,11,11,369,4301,451926,28982,14136,2021-07-01,Ascent,2,0
0,794.6594,227.72379,830.5174,440.8595,2901.0,2901.0,2901,2,2,Sova,Reyna,22700.0,25750.0,5,5,5.0,5.0,11.2,0,N,-1,0,1,12,12,370,15272,451927,28982,14136,2021-07-01,Ascent,2,0
0,888.65186,413.481,806.66,435.39816,2901.0,2901.0,2901,2,2,Omen,Omen,22700.0,25750.0,5,5,5.0,4.0,14.5,0,N,-1,0,1,12,12,2917,15273,451927,28982,14136,2021-07-01,Ascent,2,0
0,666.6055,312.73376,679.10913,373.45517,2901.0,2901.0,2901,2,2,Skye,Reyna,22700.0,25750.0,5,5,5.0,3.0,15.8,0,N,-1,0,1,12,12,1217,15272,451927,28982,14136,2021-07-01,Ascent,2,0
0,700.88257,246.62286,721.43445,189.35074,3200.0,2901.0,2901,2,2,Cypher,Reyna,22700.0,25750.0,5,5,5.0,2.0,31.7,1,A,1,0,1,12,12,588,15272,451927,28982,14136,2021-07-01,Ascent,2,0
0,672.85736,282.98386,682.98956,267.17474,4700.0,2900.0,2901,2,2,Jett,Reyna,22700.0,25750.0,5,5,5.0,1.0,45.7,1,A,1,0,1,12,12,369,15272,451927,28982,14136,2021-07-01,Ascent,2,0
0,225.60287,222.83733,315.3556,222.04688,0.0,0.0,0,1,1,Killjoy,Jett,3950.0,3800.0,0,0,5.0,5.0,7.4,0,N,-1,0,0,13,1,15271,369,451928,28982,14136,2021-07-01,Ascent,2,0
0,603.80023,154.21136,389.5866,166.7868,500.0,0.0,0,0,1,Reyna,Jett,3950.0,3800.0,0,0,5.0,4.0,13.2,0,N,-1,0,0,13,1,15272,369,451928,28982,14136,2021-07-01,Ascent,2,0
0,136.78435,263.2943,230.13004,219.81923,500.0,450.0,450,0,0,Sova,Skye,3950.0,3800.0,0,0,5.0,3.0,17.6,0,N,-1,0,0,13,1,15274,1217,451928,28982,14136,2021-07-01,Ascent,2,0
0,337.27277,144.3666,291.35446,185.82962,500.0,0.0,0,0,1,Omen,Omen,3950.0,3800.0,0,0,5.0,2.0,29.0,1,B,1,0,0,13,1,15273,2917,451928,28982,14136,2021-07-01,Ascent,2,0
0,398.06604,141.49222,269.07797,211.19608,0.0,450.0,450,1,0,Sage,Skye,3950.0,3800.0,0,0,5.0,1.0,29.5,1,B,1,0,0,13,1,4301,1217,451928,28982,14136,2021-07-01,Ascent,2,0
0,716.83545,383.01248,783.5212,412.97797,0.0,1600.0,1600,0,2,Reyna,Skye,18600.0,2300.0,0,0,5.0,5.0,7.4,0,N,-1,1,0,14,2,15272,1217,451929,28982,14136,2021-07-01,Ascent,2,0
0,774.6106,290.16983,876.4357,293.9784,0.0,1600.0,1600,0,2,Sage,Jett,18600.0,2300.0,0,0,5.0,4.0,8.7,0,N,-1,1,0,14,2,4301,369,451929,28982,14136,2021-07-01,Ascent,2,0
0,624.5676,184.32056,607.60876,264.65964,0.0,1600.0,1600,0,2,Sova,Skye,18600.0,2300.0,0,0,5.0,3.0,16.7,1,A,1,1,0,14,2,15274,1217,451929,28982,14136,2021-07-01,Ascent,2,0
0,679.6121,163.12196,733.435,151.19327,0.0,1600.0,1600,0,2,Omen,Jett,18600.0,2300.0,0,0,5.0,2.0,17.3,1,A,1,1,0,14,2,15273,369,451929,28982,14136,2021-07-01,Ascent,2,0
0,450.0924,283.05573,551.91754,145.80379,0.0,1600.0,1600,0,2,Killjoy,Jett,18600.0,2300.0,0,0,5.0,1.0,20.6,1,A,1,1,0,14,2,15271,369,451929,28982,14136,2021-07-01,Ascent,2,0
1,641.311,445.88968,471.43475,502.73065,2901.0,1600.0,2901,2,2,Reyna,Jett,19150.0,22100.0,0,0,5.0,5.0,8.2,0,N,-1,1,0,15,3,15272,369,451930,28982,14136,2021-07-01,Ascent,2,0
1,757.508,310.79355,791.4258,421.24182,2901.0,1600.0,2901,2,2,Omen,Skye,19150.0,22100.0,0,0,4.0,5.0,11.9,0,N,-1,1,0,15,3,15273,1217,451930,28982,14136,2021-07-01,Ascent,2,0
0,689.7443,416.21164,627.22644,415.49304,2901.0,1600.0,1600,2,2,Reyna,Sova,19150.0,22100.0,0,0,3.0,5.0,15.7,0,N,-1,1,0,15,3,15272,370,451930,28982,14136,2021-07-01,Ascent,2,0
1,376.077,261.3541,270.084,390.98892,3200.0,1600.0,3200,1,2,Sova,Cypher,19150.0,22100.0,0,0,3.0,4.0,32.1,0,N,-1,1,0,15,3,15274,588,451930,28982,14136,2021-07-01,Ascent,2,0
0,795.5936,227.79565,878.6634,267.7496,2900.0,1600.0,1600,2,2,Sage,Sova,19150.0,22100.0,0,0,2.0,4.0,53.3,0,N,-1,1,0,15,3,4301,370,451930,28982,14136,2021-07-01,Ascent,2,0
1,713.8173,178.49992,751.54364,244.89825,2901.0,1600.0,2901,2,2,Omen,Sova,19150.0,22100.0,0,0,2.0,3.0,57.7,0,N,-1,1,0,15,3,15273,370,451930,28982,14136,2021-07-01,Ascent,2,0
1,770.80206,233.0414,878.0885,267.7496,2901.0,1600.0,2901,2,2,Killjoy,Omen,19150.0,22100.0,0,0,1.0,3.0,70.3,0,N,-1,1,0,15,3,15271,2917,451930,28982,14136,2021-07-01,Ascent,2,0
1,553.64215,490.08337,542.43207,503.30554,1850.0,2901.0,1850,2,2,Reyna,Skye,23250.0,20650.0,5,5,5.0,5.0,14.3,0,N,-1,0,1,16,4,15272,1217,451931,28982,14136,2021-07-01,Ascent,2,0
1,318.1581,139.12085,266.99405,352.9033,2901.0,2900.0,2901,2,2,Killjoy,Cypher,23250.0,20650.0,5,5,4.0,5.0,22.1,0,N,-1,0,1,16,4,15271,588,451931,28982,14136,2021-07-01,Ascent,2,0
1,273.3177,205.95032,388.79614,317.18906,3200.0,2900.0,3200,2,2,Sova,Omen,23250.0,20650.0,5,5,3.0,5.0,33.1,0,N,-1,0,1,16,4,15274,2917,451931,28982,14136,2021-07-01,Ascent,2,0
0,273.03024,206.38147,361.63318,285.06778,3200.0,2901.0,2901,2,2,Sova,Jett,23250.0,20650.0,5,5,2.0,5.0,34.5,0,N,-1,0,1,16,4,15274,369,451931,28982,14136,2021-07-01,Ascent,2,0
0,434.71445,299.15228,333.82352,271.7019,2901.0,2901.0,2901,2,2,Omen,Jett,23250.0,20650.0,5,5,2.0,4.0,45.7,0,N,-1,0,1,16,4,15273,369,451931,28982,14136,2021-07-01,Ascent,2,0
0,271.1619,138.40225,313.99023,288.51706,2901.0,2901.0,2901,2,2,Killjoy,Sova,23250.0,20650.0,5,5,2.0,3.0,46.1,0,N,-1,0,1,16,4,15271,370,451931,28982,14136,2021-07-01,Ascent,2,0
1,442.33157,282.04968,333.96722,270.76773,2901.0,2901.0,1850,2,2,Reyna,Jett,23250.0,20650.0,5,5,2.0,2.0,46.1,0,N,-1,0,1,16,4,15272,369,451931,28982,14136,2021-07-01,Ascent,2,0
1,813.7023,255.74905,681.2649,249.4254,2901.0,2901.0,1600,2,2,Sage,Sova,23250.0,20650.0,5,5,1.0,2.0,96.4,1,A,1,0,1,16,4,4301,370,451931,28982,14136,2021-07-01,Ascent,2,0
0,236.9567,383.87482,181.55292,459.47116,2900.0,2901.0,2901,2,1,Reyna,Skye,18550.0,23400.0,3,3,5.0,5.0,7.2,0,N,-1,0,1,17,5,15272,1217,451932,28982,14136,2021-07-01,Ascent,2,0
0,724.237,410.53473,625.1425,412.9061,2901.0,2901.0,2901,2,2,Killjoy,Jett,18550.0,23400.0,3,3,5.0,4.0,12.9,0,N,-1,0,1,17,5,15271,369,451932,28982,14136,2021-07-01,Ascent,2,0
1,517.353,187.1231,531.222,232.1791,2901.0,2900.0,2901,2,2,Omen,Sova,18550.0,23400.0,3,3,5.0,3.0,23.7,0,N,-1,0,1,17,5,15273,370,451932,28982,14136,2021-07-01,Ascent,2,0
1,768.79,232.75397,867.0221,314.38654,2901.0,2901.0,2901,2,2,Sage,Jett,18550.0,23400.0,3,3,4.0,3.0,25.2,0,N,-1,0,1,17,5,4301,369,451932,28982,14136,2021-07-01,Ascent,2,0
0,315.4993,162.25964,302.42084,238.64645,3200.0,2901.0,2901,2,1,Sova,Skye,18550.0,23400.0,3,3,3.0,3.0,36.5,0,N,-1,0,1,17,5,15274,1217,451932,28982,14136,2021-07-01,Ascent,2,0
1,738.6808,170.30792,317.7988,163.69684,2901.0,2901.0,2901,2,1,Sage,Skye,18550.0,23400.0,3,3,3.0,2.0,39.9,0,N,-1,0,1,17,5,4301,1217,451932,28982,14136,2021-07-01,Ascent,2,0
0,749.3879,232.3228,878.23224,267.7496,2901.0,1600.0,1600,2,2,Omen,Cypher,18550.0,23400.0,3,3,2.0,2.0,54.3,1,A,1,0,1,17,5,15273,588,451932,28982,14136,2021-07-01,Ascent,2,0
0,733.07574,226.14288,878.23224,267.7496,2901.0,1600.0,1600,2,2,Sage,Cypher,18550.0,23400.0,3,3,2.0,1.0,54.4,1,A,1,0,1,17,5,4301,588,451932,28982,14136,2021-07-01,Ascent,2,0
0,227.6868,207.31564,404.749,305.5478,800.0,2901.0,2901,2,2,Sova,Omen,19150.0,17050.0,4,4,5.0,4.0,12.4,0,N,-1,1,0,18,6,15274,2917,451933,28982,14136,2021-07-01,Ascent,2,0
0,80.15895,262.14456,82.45845,301.2362,2250.0,2901.0,2901,1,2,Omen,Cypher,19150.0,17050.0,4,4,5.0,2.0,18.2,0,N,-1,1,0,18,6,15273,588,451933,28982,14136,2021-07-01,Ascent,2,0
0,482.8604,274.93558,358.04022,287.87033,800.0,2901.0,2901,2,2,Killjoy,Omen,19150.0,17050.0,4,4,5.0,1.0,24.9,0,N,-1,1,0,18,6,15271,2917,451933,28982,14136,2021-07-01,Ascent,2,0
1,630.6039,471.39987,408.4857,466.80084,500.0,0.0,500,0,1,Jett,Killjoy,4050.0,3300.0,0,0,5.0,5.0,34.5,0,N,-1,0,0,1,1,12080,526,451763,29009,14145,2021-07-01,Ascent,2,0
1,710.15247,344.49573,668.18646,374.46118,0.0,0.0,0,1,1,Killjoy,Raze,4050.0,3300.0,0,0,4.0,5.0,48.1,0,N,-1,0,0,1,1,15265,3894,451763,29009,14145,2021-07-01,Ascent,2,0
0,706.70325,309.9312,616.1601,462.9204,500.0,0.0,0,0,1,Jett,Sova,4050.0,3300.0,0,0,3.0,5.0,49.1,0,N,-1,0,0,1,1,12080,2131,451763,29009,14145,2021-07-01,Ascent,2,0
0,710.5118,333.42932,607.9681,452.86008,0.0,0.0,0,1,1,Killjoy,Omen,4050.0,3300.0,0,0,3.0,4.0,50.4,0,N,-1,0,0,1,1,15265,549,451763,29009,14145,2021-07-01,Ascent,2,0
1,675.4443,392.85727,640.87976,370.79636,500.0,0.0,500,0,1,Skye,Sova,4050.0,3300.0,0,0,3.0,3.0,63.7,0,N,-1,0,0,1,1,12084,2131,451763,29009,14145,2021-07-01,Ascent,2,0
1,803.71375,233.83186,802.85144,301.9548,500.0,500.0,500,0,0,Sova,Phoenix,4050.0,3300.0,0,0,2.0,3.0,65.8,0,N,-1,0,0,1,1,15264,2112,451763,29009,14145,2021-07-01,Ascent,2,0
0,723.9495,403.27692,767.9277,335.5851,500.0,0.0,0,0,1,Skye,Omen,4050.0,3300.0,0,0,1.0,3.0,69.7,0,N,-1,0,0,1,1,12084,549,451763,29009,14145,2021-07-01,Ascent,2,0
1,767.4246,281.90598,761.2447,334.5791,500.0,0.0,500,0,1,Sova,Omen,4050.0,3300.0,0,0,1.0,2.0,72.6,0,N,-1,0,0,1,1,15264,549,451763,29009,14145,2021-07-01,Ascent,2,0
1,640.87976,444.59622,393.75446,518.7554,950.0,0.0,950,2,0,Jett,Killjoy,1700.0,13950.0,0,0,5.0,5.0,26.2,0,N,-1,0,1,2,2,12080,526,451764,29009,14145,2021-07-01,Ascent,2,0
1,366.59152,337.38162,437.01398,290.96027,500.0,0.0,500,1,0,Astra,Omen,1700.0,13950.0,0,0,4.0,5.0,69.7,0,N,-1,0,1,2,2,12082,549,451764,29009,14145,2021-07-01,Ascent,2,0
1,366.30408,335.5851,484.0102,285.13965,500.0,0.0,500,1,0,Astra,Phoenix,1700.0,13950.0,0,0,3.0,5.0,71.2,0,N,-1,0,1,2,2,12082,2112,451764,29009,14145,2021-07-01,Ascent,2,0
1,244.14267,245.76056,456.77536,302.24225,1600.0,0.0,1600,2,0,Sova,Sova,1700.0,13950.0,0,0,2.0,5.0,71.2,0,N,-1,0,1,2,2,15264,2131,451764,29009,14145,2021-07-01,Ascent,2,0
0,244.6457,245.11383,310.75656,393.6477,1600.0,0.0,0,2,0,Sova,Raze,1700.0,13950.0,0,0,1.0,5.0,71.5,0,N,-1,0,1,2,2,15264,3894,451764,29009,14145,2021-07-01,Ascent,2,0
1,478.1895,298.36182,338.2788,271.63004,500.0,0.0,500,1,0,Astra,Raze,1700.0,13950.0,0,0,1.0,4.0,78.6,0,N,-1,0,1,2,2,12082,3894,451764,29009,14145,2021-07-01,Ascent,2,0
1,250.39447,378.3416,190.39165,455.87817,1600.0,2901.0,1600,2,2,Jett,Raze,22550.0,15050.0,5,5,5.0,5.0,7.5,0,N,-1,0,1,3,3,12080,3894,451765,29009,14145,2021-07-01,Ascent,2,0
1,213.74603,375.5391,204.548,627.91016,1600.0,2901.0,1600,2,2,Jett,Killjoy,22550.0,15050.0,5,5,4.0,5.0,12.5,0,N,-1,0,1,3,3,12080,526,451765,29009,14145,2021-07-01,Ascent,2,0
1,704.33185,419.0142,846.3984,301.16434,2901.0,2900.0,1600,2,2,Skye,Phoenix,22550.0,15050.0,5,5,3.0,5.0,53.0,1,A,1,0,1,3,3,12084,2112,451765,29009,14145,2021-07-01,Ascent,2,0
