"Player Id","Ign","Team"
9662,"ren",""
977,"reN","Looking For Org (MY)"
4009,"REN","Exality Esports"
9275,"Renaissance","Smooth 1TAP"
1567,"Renake",""
13148,"Renan","PROJETO RENEGADOS"
15729,"rendezvous","PM"
17850,"Renestein","MinD"
7970,"renex","Catalyst Esports"
18500,"Renji","Bloody Vikings"
10055,"Renn","Dewa United E-Sports"
5060,"Rennnnnnnnn","Departure"
15608,"Reno","Vicious Flawless"
10287,"Renpawn",""
7088,"Rentiy","NBKS CENTURIONS"
9938,"renZ","Earthquake Team"
3963,"RenZ","Cloud9 Academy"
3575,"Reol","Chivas Esports"
15997,"Reopard","Rebellion Arts"
14464,"Reozin","bukiTRASH"
15453,"RepeekAndRepeek","Saints"
2712,"REPL4N","unjobbed"
2025,"REPOW","just kidding"
3924,"reprive","mozzymembas"
14527,"Reptar","Chariot"
2247,"Reptile",""
11706,"ReQz","The Goose House"
16995,"reru","PANDORA ORIS"
3958,"RESHURA","Sakura Storm"
9204,"resju","ALMIGHTY"
4184,"reskript","50Fragov"
13249,"Resnam","Frontline Esports"
7837,"RESP1RE","ATRAVS"
13124,"respawn","Just W"
6953,"Rest","Eclectiq"
4135,"Restoredrambo","Lycus Empire"
6263,"restry12","Euphoria Esports"
5131,"RESV","Team Anomaly Nova"
14819,"resyy","PANAIF"
2695,"retauZ","Crypto Esports"
3829,"retchy","Carson's Clubhouse"
954,"Retla",""
10233,"RetlocThePiper",""
334,"Retloff","FAV gaming"
3093,"RETO",""
11752,"retronaSty","Next Big Thing"
11295,"Retroyd","Presos em Bangú"
1162,"RetrQ","Renegades"
12795,"Retsu","KARA"
7086,"Retun","NBKS CENTURIONS"
10252,"REUS",""
155,"rev0h","Windstorm"
1137,"REV1","Noble Experience"
14329,"Rev3nge","Obtained Amazonas"
105,"Rev3rus","cowana Academy"
13486,"Revailer","gucciGANG"
9088,"Revan","OWA OWA"
8727,"Reve","ENRAGED"
6563,"reveF","UnderDogs"
15462,"Reverie","OGB"
13147,"revers0","PROJETO RENEGADOS"
3704,"Reverse","Reven Esports"
9881,"Revertam Aatrox","ARROZ DE VOVO"
17516,"revimeow","Battle Bunz"
7781,"Reving","Dropz Esports"
126,"Revjakz","Sans team fixe"
11654,"Revo",""
6136,"Revo1Tz","SABADAÇO"
6841,"RevoiR",""
1015,"Revrk",""
9992,"Revzzy","AING MAUNG Esports"
9572,"Rew","SETOUCHI ENLIFE"
10696,"Rewcep","Typhone"
6644,"Rex","Fate"
10196,"Rex","PeaceKeeper"
16953,"REX","ORGLESS5 - India"
4368,"Rex0","Indiana Syndicate"
15333,"Rexadiz","Project 1"
5369,"Rexon","Victorem"
4955,"Rexs","TOOOLS eSports"
1336,"Rexus","La7zag eSports"
10620,"RexusRexie","BLXST"
18008,"Rexvrs","VPG Headhunters"
1172,"Rexy","Zero Synergy White"
1371,"Rexy","Enigma Gaming"
4757,"RexZat","Academia dos Kids"
8875,"rey","Neverhunt"
13478,"rey","Stoicism"
15832,"Rey","Hero Zero"
12974,"Reyden22","GG D'ALESSIO"
3281,"reyk1","WALTEM eSports"
12384,"Reyki",""
5538,"ReyN","Escptic Team"
8467,"Reyna","i_notscaredscape_staircase"
18408,"ReySteRa","Dream Chasers"
7910,"reyvn",""
7103,"reyx","Inferus eSports Bravo"
17562,"reyy","Cynical Empress"
777,"Rez","Far East Society"
15188,"REZ","FLEER"
2445,"rez1v","Storks Phalanx"
695,"REZB","OIL"
13760,"Rezeps","Inland Knights"
15067,"RezisT","Chicago Parsnips"
3123,"Rezless","Akademus Esport"
3304,"ReZo","PoPomme"
14060,"rezy","Lusail Esports"
9473,"RezzoS","Team Gravity"
10882,"RFather","KronBars"
8207,"R FENOMENO (deleted)",""
4771,"RgLM","Predestinados"
18528,"rgn3x6","Plauserunt"
1448,"rGs","KETÄ"
3160,"Rh1no","Team 28"
553,"rhagee","Purple Team"
1625,"rhamurti",""
541,"RHEA","eXiLe eSports"
1184,"rheat","Fox Gaming"
5880,"Rhoxxy1",""
2830,"rhyme",""
14260,"Rhys","Socially Acceptable Gaming Blue"
10822,"rhythm","KJlACCHblE"
8949,"Rhythm","Team VainGloria"
9280,"Rhythm (deleted)","Smooth 1TAP"
16183,"rhyyo",""
957,"Rhz","Fakezin de cria"
907,"ri4d","Equipe"
12251,"RIA","Gaming team Selector"
12214,"RianLost",""
1921,"Rias","Movistar Riders"
4040,"Ric0","Bababoey"
7345,"ricardoV",""
11639,"rice",""
9084,"RiceballiNNN","Team Reckaroo"
8428,"Rice Cooker","TEAM KICK IT"
6606,"Richard","GCA A TEAM"
5304,"Richard551","TIBURONES GAMING"
13344,"RichardS","Oca de Oro"
8907,"richb1tch",""
9674,"Rich Brain","Lumsum"
18794,"richie","ANV Vapor"
5055,"Richie","IKARUS"
8315,"richzin","lightning.gg"
4056,"Ricik","Armony Wings"
8733,"Rick",""
3342,"Rickabonkers","ATK Mode"
6976,"Rickdad","mozzymembas"
18080,"Ricket","Havoc eSports"
10765,"Ricksx","1280x960"
12049,"ricky","Chicken CLUB"
9553,"Rico","Shikou Kouketsu"
15150,"Ricochet","The Nyan's"
11396,"Ricoi","pão com mumu"
12852,"RiCS0","Team Diera"
2991,"Ridder","Stunned5"
7514,"RiddleMeThis","Lanboken"
10662,"RieNs","Unity TR"
13693,"RigeL","Victorious Beast"
1576,"Righthand","LCVS"
17913,"RiickyC","No Motif"
1820,"rik","SEMORG"
11561,"rika","LETHAL GIRLS"
9769,"rika","FREE FOR YOU"
3048,"Rikachi","AKIHABARA ENCOUNT"
16711,"Rikes","LG Esports VEX"
17540,"Rikku","Achiles Amr Esports"
6257,"Rikku",""
15041,"riksseNM","ULUGBEK"
273,"riku","Pittsburgh Knights Academy"
14267,"RilesWorth","Iron Monkey"
16731,"RILLA","Last Resistance"
262,"RiMAH","MCES"
17817,"RiMAH (deleted)",""
14906,"rime","SICKTHICK"
13314,"RimkaXd","Big Boned Bandits"
17091,"Rimo","ISellPower"
39,"rimzi","Only One Word"
4102,"rin","O2 Gaming"
15408,"rin","LMC Esports"
10251,"rinda",""
11683,"RingingEggHead","Rekreational Esport"
5737,"ringring","Straight Warfare"
1470,"Ring Ring","G-lion club"
17103,"Rinz","Instant Noodles"
15544,"RiNZE","BRACE LaM"
2447,"Rio","Weird Esports"
13777,"riodka","Taureaux Noirs Gaming"
815,"rion",""
1463,"Rip","Fire Flux Esports"
1401,"RIPablo",""
10313,"Ripil",""
15245,"RIPJUICEWRLD","Neo Culture Technology"
2373,"Ripper","Oasis Gaming"
15631,"Ripu","Defect"
14453,"RIQ","FavelaVenceu"
15576,"riri","yoru"
18211,"risadinhaxx","Tropa do Desmantelo"
13582,"Risc","New Genesis Esports"
8312,"Riscardo","lightning.gg"
5614,"rise","CLG Red"
13395,"risen","WAY Esports"
8554,"RisingRage","ALL GAS NO BRAKES"
8046,"risk",""
11290,"RiskaA","On5 Team"
6689,"risk (deleted)",""
17026,"riskehh","Fast L"
8499,"RiskyBTW","Purpose Esports"
3381,"Risu",""
990,"ritch","team cotch"
1913,"rite2ace","Velocity Gaming"
11269,"Ritesh13",""
17459,"Ritha","Oxxgen Esports"
6946,"riv","Carleton Ravens"
8122,"rivai","mcpvp"
18672,"Rival1337",""
8661,"Rival Creed","Hoax"
7049,"rivensan","Aracne Esports"
17495,"River","SuperMassive Blaze Female"
10336,"Rivera","İstanbul E-spor Kulübü"
120,"Riverboat","Fortnitecıyız"
13704,"Riverdy","Kral ve Büyücüleri"
11206,"River Witch","Any Shorties Here"
13305,"rivszn","Karasuno"
12598,"riwaden",""
18325,"RiX","M42 Esports"
11822,"Rixad","Psycho Family"
1105,"RiyaDD","Exalted Esports"
13260,"Riyadh","Unprepared"
3132,"Riza","Kingsmen"
423,"RizekRoman","Constant rise"
4833,"rizK","Average Joe's"
3379,"RIZKYMD",""
620,"Rizon","run it down mid"
9892,"Riztivity","Myschief"
2010,"RJhay","Valkyrie Esports (PH)"
4913,"RJM",""
9042,"rjolicious","Fulcrum Esports Catalyst"
17317,"rko","Team Plague"
6294,"Rkr","V7 Team"
3942,"RKTA","Lunch Club"
13290,"RLINE","Boosted Immortals"
7804,"RlSK","Team Sinful"
6030,"rlx1","uma de perfil"
1991,"rlz","ehehxd"
13833,"R Miracle","SL Esports"
11268,"RMK Rich","Remake e-Sports"
17089,"RMT","Konoha (VN)"
11354,"RMZ","MBAPPEEK"
669,"RND","Carecância"
5286,"rnk","VK9"
9817,"rnSx","Gamer Squad e-Sports"
4587,"rNt1","UNKTEC"
17074,"rNx","Zero2Hero Esports Academy"
14848,"RNZ","MDS Factory"
7190,"Røa","KNIGHT OKAMI"
7246,"Roach","Team Warriors"
14440,"ROACH","Union Gaming"
9175,"Road","ALCYONE"
8677,"Roadster","FieryWall Gaming"
3503,"RoaN","Cruzados Esports"
7934,"Roanz",""
11417,"rob",""
13489,"robben","Team Lightning - Algeria"
5650,"ROBBERd","Sector One"
1989,"RobbieBk","Crème brûlée"
11739,"RobbY","Redsharks"
9575,"RoBeeee","no name"
4849,"RobeHeo710","Luu Gaming"
14744,"Robi","Paradox (France)"
11765,"Røbin","Noctis"
639,"robwiz",""
17217,"RoC","Team Sirius"
260,"roca","Evil Geniuses"
12472,"Rocha","Gaming Galaxy Warriors"
3504,"rochet","Newstar"
12678,"Rock",""
14551,"Rockaror","Team Hypris"
7293,"Rockefeller",""
13059,"rocket","New Dawn Esports"
8704,"Rocket","Flex-Team"
2557,"Rocket","LYNX TH"
2509,"RockeT","Team RA'AD"
7355,"Rocketerino","NoPraccBoiz"
1580,"Rockfellerboss",""
18687,"RockitGold","Dandelion (LATAM)"
9634,"ROCKYYBALBOA","animel"
15716,"Roco","Floma Gaming"
5393,"Rodas","FAST TAXI"
4983,"RodCas","Team Mayan"
12420,"Rodd1337","INVICTUS TEAM"
1242,"rodeN","Team BDS"
1670,"Roden","Bestial Esports"
1077,"rodex",""
16821,"rodrigodbs","AUTHORITY"
6178,"rodrok1ng","odin & amigos"
13839,"Rody",""
9505,"Rodz3ris","Bleiz"
13373,"Rodzy","Barely Acceptable"
10737,"Roffazen","Talamus Team Blue E-Sport"
10890,"Rofl","Kazakhs power"
13485,"ROFLMFAOLOL","gucciGANG"
14873,"RogerMexicanu","RedPack eSports"
1423,"rogu",""
9410,"RogueElement55","SiK eSports"
3944,"RoguePringle","Brickees"
6598,"Rohan","LFT (KR)"
17628,"rohww","fakezinnnnnnn"
8770,"roihU","SOLO"
8533,"rojinho",""
8270,"Rojo","Unity Esports LATAM"
2268,"ROK3T",""
7678,"Rokoo","Team Fröccs"
17836,"roksana","Nebula Female"
14512,"Roku","Flying Pigs"
8681,"Rol1x","FieryWall Gaming"
116,"rolex","Klaus"
14628,"Roloed","Zerkers E-sports"
9138,"Roma","Team Pacify"
8371,"Romarin O Brabo","vemdezap"
15361,"Romel12","Team Nemesis"
17701,"Romer0","Killabeez"
18306,"Romey","Akuma Esports"
12659,"romi","Stars Horizon Vênus"
14978,"romjkee","Princeski"
10816,"rommi","Hollywood"
9300,"Romohero02","EAgles upaep"
15432,"RomYo","KnockOut Esports"
7522,"Ronaa","Los buhos"
1323,"ronaldo",""
18353,"Ronaldo","1N eSport"
12136,"Ronan",""
12488,"roNczx","Golden Retrievers"
13645,"Rondo","Fancy United Esports"
8472,"RongYi","Dire Esports"
11664,"ronin","TYPHOONS"
10214,"Ronin","New Haven"
9980,"RoNiN","DG ESPORTS"
15581,"Ronnie","Trinity Five"
12058,"RonnyRdy","Krampus"
16373,"Ronofar","ELSO"
14274,"ronz","Deagle Demons"
12153,"Roo","OES Solo"
16198,"roockqt","Nope"
3070,"rood","FOGUETE"
331,"Roodle","HN"
10727,"Roody","whysoEZ"
18317,"roodya","Redragon"
5483,"roofey","DIGITAL Sports"
13127,"Rookie","Just W"
3145,"roomba","Elemental Esports"
18294," ROOMPA","Nightblood Gaming"
13013,"Rooooopich",""
10824,"roopH","Team Miracle"
10338,"Roose","İstanbul E-spor Kulübü"
1944,"root","Lemonade Stand"
15062,"Rosaee",""
11473,"rosalía",""
17365,"rose","Lenovo Legion Honvéd"
366,"Rose",""
10751,"Rosé","Fire Flux Young"
6834,"roseaufy","XcN Gaming"
17827,"RoseHeus","OtherSide Rouge"
6729,"roserade","Team Phenix"
275,"Rosewine",""
16888,"rosey","Aricat.Aresta"
5833,"rosha","Viking Gaming"
9352,"Roshi4k","Turtle eSport"
10721,"rosofficial",""
18371,"Ross","Fartbox 2"
18810,"ROSS","Bax30"
11932,"Rossco","Rogue"
9358,"RossUK","Dogs"
5305,"Rossy","YFP Gaming"
1364,"Rossy (deleted)",""
17093,"RotCkamKam","Innocent Cats Gaming"
15925,"RoteX","Babylon by boys"
14652,"Rotian","PEEK Gaming"
3466,"rotigoreng","Zenith"
11950,"Rots","Trilogy esports"
7572,"rottjeN","Team Trinys"
2717,"ROUSIK1","Inside Games"
10527,"Router","MATCHMAKING LOVERS"
12742,"rouz","Sun Rise"
892,"rovroneax",""
15747,"rovuh","Nutrl"
12634,"RowÂch","Komşu's"
9381,"rowancy","Ryze Gaming"
734,"rowez","F704"
17219,"Rowme","AnXity"
12914,"Rowy",""
8028,"roX","Tenstar Titan"
5004,"Rox","Synergy Esports"
4962,"Rox1de","ENRAGED"
11531,"Roxanne","Obtained Amazonas"
15102,"roxi","Guild X"
2124,"roxie","IVY"
12478,"Roxthi","ALLUZZA E-SPORTS"
7630,"Roxus","Level V Esports"
196,"Roxxer",""
16368,"Roxxy","Ninja Esport"
15853,"roXy","Nongkrong Kilat"
5891,"roxz1n",""
13768,"Roy","Innocent Cats Gaming"
1716,"RoY",""
11278,"Royal","odin & amigos"
8943,"ROYAL","Illicit Esports"
11670,"royaldemise","Team Basilisk"
3923,"ROYCE","Night Raid"
5204,"Royk4n3","POLAR SQUAD ESPORTS"
17801,"RoZmie","Red Moon"
4576,"rpAiva","joao123"
8168,"RpS","Vira Lata Caramelo"
7751,"RQSE","BLUEJAYS Academy"
5335,"rr0cha","CosVer Gaming"
470,"rray",""
18507,"Rrrucis99",""
10817,"rsaff","Hollywood"
16280,"rsav","SHUSH"
510,"rsT","Extenzy Gaming"
13516,"RT1ツ","red bait"
4684,"Rtan",""
3486,"rTd","Team NXL"
9783,"rtt1 (deleted)",""
1850,"RTx","G-lion club"
11287,"Rtxis","Onlyfans"
485,"rtyu","LucidX"
12564,"Ru3a","FiregioN"
1787,"Rub1ka","Tonhão Lanches"
3325,"RubeeN","Atletica Pro Gaming 9"
17711,"Rubensaf","Vivo Gamer Team"
2164,"Rubiazo",""
14129,"rubinho","AQA GANG 777"
11365,"rubinhoFls9tpdsh","AQA GAMING"
351,"RUBINO","Excel Esports"
16317,"Rubiz","The rial romdom"
4601,"rubkkoide","Motion Team"
2021,"rubS","Souldazz"
6944,"rubzkji","DaBaby Clan"
13320,"rubzkji (deleted)",""
2238,"rude","Equinox"
11653,"RUDETHA",""
2246,"Rudys","Aricat.Aresta"
10704,"Ruen","Overwatch"
18191,"Ruffıan","Eternal Fire"
17623,"Ruhlsz","Team Blessed"
7191,"Ruido","KNIGHT OKAMI"
13766,"ruii","Zesty's Money Crew"
3198,"ruin","Complexity Gaming"
5732,"ruitik",""
16985,"Ruiva","B4s Radianitas"
14115,"Ruka",""
15983,"rule","SouthEagles Gaming"
18815,"Ruleh","JOKERS"
4930,"Rulejata","ILURO GAMING"
8606,"ruler","S2"
18703,"Rulitos","RDP Esports Female"
14630,"RuloRulZz","Zerkers E-sports"
7790,"rumpeuhyre","KLAND"
10613,"Runapia","CLMRT"
15282,"runi","Zero MarksMen Black"
1289,"Runliy","THE SHABLES"
11309,"Runner","Infernal"
3959,"RunnerPS","Time In"
17938,"Runss","HN"
8506,"rurlz","Yo"
7861,"Rüsé","Colossus Gaming"
6566,"RushB","UnderDogs"
13272,"Rusher",""
11172,"rushhh","VersionX"
9898,"rushy","Team Coxlong"
6660,"Rushyyy","lvl 10"
2596,"russ","SuperMassive Blaze"
2318,"Russ","TENSTAR"
9385,"Russbell32",""
2774,"Russ (deleted)",""
15411,"RusskiyTv","Zerah Esports"
14258,"RussL","Socially Acceptable Gaming Blue"
4120,"rusteez","Saber"
367,"Rustun","FLICKBAITERS"
5072,"Rutx","AZTEC ESPORTS"
16877,"ruu","Renatus White"
5823,"ruushz","we are gamers"
9826,"Ruust","IRA TEAM"
17211,"Ruxic","Scales Esports"
7543,"RuyMix","Varserovobia Mix"
5623,"RuyunnS","UNKNOWN TEAM"
17666,"RV Blake","Revival"
11474,"RvK","Enigma Gaming"
3554,"rvn",""
17667,"RV Nana","Revival"
17668,"RV NOKIA","Revival"
15842,"RVT","KARA"
12537,"rwb","Xyth Gaming"
15370,"Rx1","Man Of the Match"
8504,"Rx7",""
6672,"RXFLEX","wulf esports"
6313,"RxYaL","Aesir Esports"
17075,"rya","Zero2Hero Esports Academy"
14681,"Rya",""
18800,"RyanDG","GOOSE GOOSE DRINK"
3772,"ryann","Ghost Gaming"
18762,"Ryannimals","BEKNZ+"
7002,"ryanp","bumpaaMald"
6627,"ryanree","TeamIDK Esports"
12319,"RyanSanity","GBP Esports"
16671,"RyanTheGreat","MIRACLE (NA)"
8408,"Rychurd","New Tricks"
10074,"ryde","Orbit"
3677,"ryden","Galakticos"
9116,"RyJin","Black Knight"
16732,"Rykinn","Last Resistance"
11577,"Rynnn0",""
14980,"ryoidenshi","Chill boys"
5119,"Ryoko","Atún con Cebolla"
2884,"ryota-","SCARZ"
874,"Ryota#SEVEN","N0thing To L0se"
5580,"ryotzz","NOORG 2.0"
10028,"Rythm","anygurls"
6010,"ryu","A SEITA"
6858,"Ryu","Holdem Esport"
5223,"Ryu","Funkboings"
9972,"Ryu","VOIN DRIP"
5140,"RyuFox","Pro Hub Gaming"
17386,"Ryuk","Deep Space Esports"
17125,"Ryuk","HEET Infernos"
6055,"ryuken","Esquadrão Gold"
16759,"ryuko","Anime Aimers"
18216,"Ryuma","Fear Legends"
18405,"Ryunaa","Dream Chasers"
18407,"Ryunaa (deleted)",""
7132,"ryusu","Family TS"
5281,"Ryuu","Melmac Esports"
117,"RyyyanZ","OUTSIDERS"
9284,"Ryz","R2G Reven Gaming"
6423,"Ryzeng","Sac State Hornets"
13635,"Ryzera","Team 600"
12635,"Ryzkme","Komşu's"
6224,"RyzntitaN","Mexirica"
227,"RyZzi","Unknown (KR)"
5916,"rzd","Enigma (BR)"
1014,"RZK","InnerVoice"
9197,"RZKI","Team Revenge"
9800,"rzn","Otah! Gaming"
9646,"RZTdFuZe","MaGeS"
11207,"Rαine","Sweet Shot"
8204,"Rσу Banga Tudσ","Enigma (BR)"
165,"s0m","NRG Esports"
6281,"s0Me","Rejunta2"
3472,"s0mebell","Occamy Omega"
8818,"s0nE","Save's eSports"
12723,"s0nzz",""
9041,"S1000","Fulcrum Esports Catalyst"
5019,"s1ck","Skull Gaming"
11390,"s1ck","calma esqueci"
10863,"s1cknes",""
10893,"s1dman","positive mental attitude"
539,"S1Eugene",""
10286,"S1GX","FAST TAXI"
6165,"s1lence","LA TCHECA"
15088,"S1ltar","Shield Esport"
4212,"s1monsz","eWAVE BLUE"
2747,"S1mple","Space Cheaters"
12450,"s1mplePEEK","joao123"
15614,"s1non","EQ Flash"
284,"s1norscos","Fox Gaming"
2970,"S1NoU","Alterfox Esports"
9265,"s1nzzz","DiaXmix"
13179,"s1ovac",""
13470,"s1x","Alterfox Esports"
352,"S1XKY","NongWaen"
8722,"S1Z3F","nnavgplayers"
9711,"S2A","Godset"
17942,"S2ming","Odivelas Sport Club"
11973,"S3cret",""
15237,"S3CY","dotExE"
3157,"s3mig0d","deathwish"
12572,"Ş4B4BL1","MonTage E-Sports"
12448,"S4GA","Atores Pagos"
15071,"s4id","Békéscsabai E-sport Egyesület"
5466,"s4m","Cheesus Crust Crew"
14726,"S4n71","Pana.Rabbit"
15515,"s4t0ru","Stella"
6334,"s7efan",""
11711,"S7EIN4R","Chinchilla"
16713,"sa1nt","Hiraya"
5404,"Saaals","Plore Gaming"
2895,"Saadhak","Team Vikings"
14919,"saamlaaf","Totally Spies"
2277,"Saaphire","VIVIFY ESPORT"
8689,"saapphire","GENGAR GANG"
14931,"saaQ","La Puenta"
15250,"saber","we lost"
4472,"Sabre","Crowd Pleasers"
14792,"Sabry","Mastery"
5631,"Sacake","UCAM Esports Club"
15588,"Sacchi","SchwarzerLand"
15995,"sachi","Rebellion Arts"
6394,"Sacred","Pittsburgh Knights Academy"
2294,"Sacy","Team Vikings"
1715,"sad","bratiki94"
10284,"sad1q","EQUITES"
13205,"sad1y",""
17865,"Sad Days","Sad Girls"
12185,"saddix",""
17419,"sadgirl","TURK E-sports"
9695,"SADISTIC","Thailand Attitude"
14969,"sadlxzy","ZXC GAMING"
7884,"sad otaku","Kuma Louis"
10894,"sadovn1k","positive mental attitude"
1570,"Sadovnik","MJAOMODE"
8914,"Sady","ArchiGoKill"
5740,"sae","1337"
10351,"Saerox","RandomNoNamers"
18243,"saeroyi","Suicide Squad"
7419,"SAFA",""
12849,"SafariGetsJuice",""
2878,"safe","2red"
13461,"safed","OSKARAVELHO"
4607,"Safiro","Leviatán Esports"
18344,"Saft","Ozaki 8 Esports"
17965,"Saga","DRS Gaming"
611,"SAGE","UndeRank"
10144,"sageu","Project 1"
12893,"Sagido","WLGaming Esports"
9318,"Sagittarius","Rose Clan"
2063,"Sahbaz",""
16181,"Sai","Banditz"
17339,"saida","gojo fan club"
8330,"sai daqui mew","USJT Polaris"
14086,"Saidex","POISON CLAN"
17447,"Saif2",""
6295,"SaikeN","V7 Team"
4475,"Saiko","ARDENT"
11129,"Saiko","Daycare"
6477,"saints","Prism Esports"
12203,"Saipex",""
16809,"saips","FutebolSemBola"
13811,"saitama","TEN"
9932,"Saitama","sadHours"
18251,"Saiven","Team Benelux"
12775,"Sai Veng","GALAXIE PUNK ESPORT"
5553,"SAIYAA","Team Profesor"
15807,"SAIYAN","Vicez"
7985,"SaiyanScs","Hydrated"
8419,"Saiyuu","INTERS"
8764,"saiz","BALLAS"
2669,"Saiz","Zeta Gaming"
5644,"sajmon","Cyberbullies"
1358,"saju",""
197,"Sak","Nester"
6335,"Sakaru03","Simple"
14350,"Saki","ShanXi Girls"
18020,"Sakkie","Chivalry"
19,"SakkyuN","Ark5"
15306,"Sako","Stealth"
17754,"saksa","Anavrin Esports"
9900,"Sakthief","Team Coxlong"
2857,"Sakura","Nester"
9391,"Sakura","CNG Esports"
6700,"Sakura","Feel The Wall"
1955,"sakurafps",""
2341,"sakurai","Hexad"
8720,"Sakurex","nnavgplayers"
16279,"Salad","SHUSH"
13999,"Salad","Merry Men"
10735,"SALAMURAA",""
7072,"Saleh","ACEit Esports"
5815,"Salgado",""
12148,"Salmon","Vancouver Elated"
16130,"Sals","GBP Esports"
8551,"Salt","Match Point"
9793,"salty","ATK"
5427,"Salty","Bullets Gaming"
7329,"Salty","Peeposhy"
17699,"Salva","Team Ravels"
2586,"Salvestro","TMG"
10561,"SalvoN","E9Sports"
9235,"SALVTRUCHA","Pandemic"
14779,"sam","SPEDS"
3672,"Sam","M42 Esports"
7237,"sam1","Team Anomaly Nova"
2793,"saM19","Team HBD"
10804,"Şam1lBasaYev","Eskişehir TepeBaşi eSport"
18413,"SamBB","Kirbabys"
4941,"sameda",""
7528,"Samee1G",""
13090,"sameTED",""
13325,"Sam Gaming",""
1443,"SamMa",""
10475,"Sammakko","Scythe of Seraph"
11707,"Sammo","Normalpeek"
9976,"Sammy","Xterminate"
7038,"Samsi","BETA"
9917,"samsok","Arlington E.C."
4924,"samurai",""
16595,"Samurai","Waifu Warriors"
3020,"SamuraiDeeper","REJECT"
7467,"saMvalorant","La Salle Weasels"
8750,"sAn1k","KANAFI"
16537,"San4ik","CRAZY"
3282,"Sancho","Akave Esports"
11987,"Sanchouz","ValorantEXEC"
13247,"Sanctus","5 Fire"
1821,"SAND","Team RA'AD"
4987,"Sander","BC TEAM"
7339,"SandFish","PoppinHeads"
1638,"Sandvix","NoobsEsports"
6815,"Sane","Generation Wonders"
13396,"sang","STYX"
2012,"sang","WATCH THIS (PH)"
12576,"Sang1heaveNN","1TAP e-Sports Turkey"
11284,"sanJ","Triplers e-Sports"
6413,"SANMAR","In ExtremiX"
2171,"Sans","Death Dose"
135,"Sansam",""
4741,"sant","ODDIK"
2976,"sant 1",""
14725,"Santiiii27","Osu players"
13467,"Santyii","Team Mayan"
5259,"Sanz","Anunnaki Gaming"
17081,"SANZA","StormiG"
13575,"Sao","GBP Esports"
5343,"Saoc","Astral Esports"
8615,"SaP","UH Esports"
6027,"SAPEKA","uma de perfil"
9730,"SAPEKA (deleted)",""
10949,"SAPEKA (deleted)",""
5627,"sapph","Axolotl"
17414,"Sappheiros","Comets"
18549,"SAQA la puenta (deleted)",""
3236,"SARANOSTRA","ERZINCAN GAMINGxD"
14505,"Sarastarr","Elysium NOIR"
18404,"Saraya","Dream Chasers"
4981,"Sarbox","Blue Waves"
10316,"Sarcasatilla","WEDA Esports"
18295,"sarge","Nightblood Gaming"
16709,"Sargee","NAJIN Rivals"
9261,"Sarowsss","WeAreBad"
1761,"sarranis","R!OT Gaming"
3185,"Sasaki","1Tap"
7838,"Sasel","ATRAVS"
11181,"sasha","Vixens"
10442,"sashay","Mao Fan Club"
18093,"sashimi","Chill Lang"
14429,"SasmyF","Weird Esports"
17982,"Sassa","Angelic Foxes"
18012,"Sasuke","VPG Headhunters"
743,"SasuKe","Futbolist"
6757,"Sat1rizeHaiy",""
12350,"Satan",""
17377,"SataN","Infamous Esports"
6004,"sath","AUTHORITY"
18591,"Satiqa","Friendlyfire"
6167,"satisfy","LA TCHECA"
17999,"S A T O R","Onic Esports"
11323,"Satoru","Brickers"
10099,"Satoru Gojo",""
16534,"Satoruoops","Indigo Children"
14794,"Satrox","Godalions"
11040,"Sattrick","Quadro Squadron"
13315,"SattyFPS","Hyperspace Dark"
18715,"saturn","Starlight (LATAM)"
6998,"Sauceke","xoxo"
580,"SaucetiN","CoT"
12443,"Sauer","STORMTIGER"
1858,"saukeuchi","el bdoon"
17787,"Saunic","TGS aXe"
11102,"Saurinha","TEM CURA SAGE?"
18010,"Savage","VPG Headhunters"
4847,"Savage","Luu Gaming"
15207,"Savari","BearClaw Gaming"
309,"saveeey",""
15881,"SaVi","Lethal Esports"
3009,"Savitar","Death Dose"
11979,"Sawarey",""
1862,"sawl燕子","5AXIS"
3741,"saxj","Tel-U Esport"
3141,"saxon","WaterBottle"
5606,"SAYAJINSS","Angels"
11992,"sayary",""
7756,"SAYC","Totally Spies"
1834,"Sayf","Guild Esports"
12877,"SayKQ","VİTEAZ"
5699,"Sayled",""
2928,"sayn","NO'z Gaming"
7714,"Sâyø","apparently good"
7686,"Sayonara","Les Zinzins De Lespace"
6732,"sayoo","XcN Gaming"
3402,"Sayoru","VF"
16397,"SaySo","human Zeal"
18700,"Sayulinha","RDP Esports Female"
5936,"sayuri","Havan Liberty Female"
11486,"s a yu r i","B4STARDAS"
10001,"SayZ","5Relics"
16855,"sazabi","Magnifique"
17272,"sazinha","Dynasty Girls"
8033,"SAZIZ","Dame Time"
15961,"SBGera","Reven Esports"
18312,"SBT","The Dush"
3528,"sbvstivn","famolea"
15801,"sc0rdx","JAKKAJEE"
10756,"scaimy","Yankees"
14712,"Scape","Luccini Gaming"
161,"Scarfaze",""
3661,"Scargod","God Particles"
18409,"scarlet","Dream Chasers"
16502,"scarlet",""
16304,"Scarlet","Don't Fake It"
6406,"Scarlett","Dinosaurs"
14117,"Scarlett (deleted)",""
18171,"Scaroo","Hero Zero KDA"
337,"scarx","Retired Flavor"
18488,"Scatha","Beşiktaş Esports Female"
17207,"scÂtro","OtherSide"
7255,"ScaV4T","Team LEISURE"
